Tub,Building,Unknown,kBtu.00,MTCDE.00,kBtu.01,MTCDE.01,kBtu.02,MTCDE.02,kBtu.03,MTCDE.03,kBtu.04,MTCDE.04,kBtu.05,MTCDE.05,kBtu.06,MTCDE.06,kBtu.07,MTCDE.07,kBtu.08,MTCDE.08,kBtu.09,MTCDE.09,kBtu.10,MTCDE.10,kBtu.11,MTCDE.11,kBtu.12,MTCDE.12,kBtu.13,MTCDE.13,kBtu.14,MTCDE.14,kBtu.15,MTCDE.15,kBtu.16,MTCDE.16,kBtu.17,MTCDE.17,kBtu.18,MTCDE.18,kBtu.19,MTCDE.19,kBtu.20,MTCDE.20,kBtu.21,MTCDE.21
0,1201 Mass Ave (prev The Inn At Harvard) (06068; B-189),96592,2491488,52.3,2278080,47.8,2509056,52.6,2171808,45.5,2079648,43.6,2161411,45.3,2075069,43.5,1927584,40.4,1478304,31.0,1472832,30.9,1332605,27.9,1896192,39.8,1594742,33.4,1410797,29.6,345324,7.2,,,,,,,,,,,,,,
0,Rosovsky Hall (04552; B-380),9298,1603746,183.3,1666632,190.5,1363698,155.9,1327735,151.8,1587181,181.4,1267343,144.9,1453505,166.1,1393730,159.3,1576791,180.2,1558718,178.2,1745450,199.5,1529429,174.8,1676524,191.6,1562177,178.6,1268097,144.9,1460414,166.9,1471490,168.2,1468470,167.8,1514113,173.1,1638002,187.2,1596469,182.5,882502,100.9
0,Shaw Hall (02573; B-563),19031,83676,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,485 Broadway (aka Sackler Museum) (00100; B-340),69797,9398924,688.6,9342382,693.7,8710930,640.7,9216914,671.2,8626764,655.8,8159845,625.7,8185993,646.2,9060042,657.7,9159588,645.0,8810099,645.6,8574904,630.3,8999199,616.8,10336486,688.9,9198326,619.7,8711194,585.3,,,,,,,,,,,,,,
105,Adolphus Busch Hall (00107; B-475),57896,304094,22.4,317658,23.1,193743,14.9,337562,24.7,317459,23.7,344447,25.5,285831,21.4,255008,19.0,287897,21.3,369766,26.6,332176,23.7,247207,17.9,133584,10.2,194845,14.4,304152,21.7,440021,30.9,244164,17.7,305995,22.5,361484,26.0,356899,25.5,176924,12.9,86589,6.2
150,Dunster Kitchen (00891; B-928),,6118289,511.7,6700093,536.2,7192765,578.3,7274378,558.2,6757854,533.0,6925267,555.6,6210276,491.4,5501533,447.8,5375935,431.4,5630148,448.6,4393939,357.3,4645717,374.3,4431617,361.1,3894825,321.3,4363157,349.6,4211812,321.8,5125840,391.9,4858406,374.1,5063624,390.9,4197434,337.7,3739583,296.5,1657716,133.9
150,Lowell Kitchen (00891; B-904),,4895917,355.9,3767279,261.0,4257583,303.4,4779268,375.2,4677437,368.5,3782670,300.9,2896173,237.4,2795707,232.6,5591120,426.1,4659321,360.3,3686724,290.6,3969120,311.1,4197380,326.9,4412243,342.4,3187747,256.4,4410273,344.8,3918062,314.2,3525862,277.8,4166,0.5,0,0.0,1074974,87.3,245729,22.1
150,Memorial Hall (04400; B-105),127537,10391451,759.7,10019612,664.0,7679980,468.5,8517520,522.9,7283940,443.7,7937990,479.9,5653840,361.0,4790260,311.0,6781520,434.9,5199570,332.1,5841180,378.2,6052650,395.1,2694520,164.9,1179700,62.8,1165200,62.0,1170600,62.3,1100200,58.5,1122000,59.7,1180200,62.8,1318000,70.1,1340300,71.3,664800,35.4
150,Moors Kitchen (00891; B-532),,4126762,345.8,5952644,494.0,5018782,414.8,5708050,468.4,5838121,476.7,5752814,452.6,5548701,456.4,5430774,437.6,5578706,411.1,6046039,438.2,4717597,356.1,5144594,364.4,4502021,330.3,4722875,329.9,5001674,345.0,5106502,351.8,4999912,359.2,5139233,364.9,5538516,405.1,5148558,367.0,4395467,313.5,2154817,150.8
150,Quincy House (03310; B-969),,305852,35.0,278951,31.9,85491,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Quincy House Kitchen (00891; B-971),,8635924,620.7,8832817,630.9,10877737,773.5,7506969,543.7,6238966,456.9,9280628,660.4,8094197,574.4,7475905,529.7,7499391,528.8,7322279,514.6,5884671,415.7,6043854,428.7,5324929,379.1,5651664,401.8,5958993,423.2,6404132,455.3,5397171,387.1,5198605,373.4,4864430,350.4,5379294,387.4,4585419,329.4,2962865,212.1
150,Winthrop Kitchen (00891; B-902),,1673197,116.5,3023619,209.7,2484882,173.8,2862372,199.9,2114251,149.3,3144283,220.0,3551608,247.1,2783429,194.6,2601606,180.1,3186876,221.0,2252515,157.5,2286863,165.1,2395094,183.6,2612250,195.7,2878190,214.4,2825173,212.6,2267720,177.1,38,0.0,4338041,316.4,1561257,137.6,1252985,109.5,481624,40.5
150,Memorial Hall - Annenberg Dining Hall (00891; B-896),,,,1568728,179.3,2274357,260.0,2268625,259.3,2376472,271.6,2347401,268.3,2563013,293.0,2316857,264.8,2753484,314.7,2726952,311.7,2563025,293.0,2518178,287.8,4377757,400.4,5828326,505.5,5909101,515.6,6374981,546.4,5880286,510.0,5839730,497.5,5896364,501.2,5808964,494.1,4837609,415.6,2328802,193.4
150,65-67 Winthrop Street (06041; B-756),11270,,,,,,,,,,,604879,69.1,666841,76.2,694410,79.4,661928,75.7,610612,69.8,531726,60.8,507160,58.0,453387,51.8,155074,17.7,5241,0.6,,,,,,,,,,,,,,
150,1201 Mass Ave (prev The Inn At Harvard) (06068; B-189),96592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131455,71.8,,,,,,,,,,,,
170,Smith Campus Center (formerly Holyoke Center) Health Services (01130; B-973),77155,8385668,692.2,9003639,709.8,10140647,741.8,10312963,712.8,10438706,743.3,15298413,1046.9,17279844,1110.0,21998583,1194.1,21439270,1190.8,16318215,949.5,12649425,896.3,15058632,984.3,11306666,773.4,11521376,783.6,11219063,792.5,9693073,707.5,8045595,615.3,7537175,574.6,7201487,554.8,6716356,576.0,5966080,491.1,3510663,274.2
175,219 Western Avenue (06039; B-844),94340,3390569,387.6,3113296,355.9,3101730,354.5,3097543,354.1,2654911,303.5,2276418,260.2,1056748,120.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,65 Rear Mount Auburn Tele Building (01201; B-986),4721,525290,42.4,427575,34.8,413804,34.2,405782,31.4,472377,37.5,428592,33.3,436167,36.4,476646,40.6,238802,19.6,354742,28.2,341442,30.1,373539,32.8,362269,32.0,424131,37.2,473826,41.3,382724,34.9,351947,32.7,364171,32.5,357574,31.9,512442,42.1,420116,34.0,216734,17.6
175,60 Oxford Street (06225; B-06225),97036,,,,,,,,,68888,5.0,168065,12.3,570998,41.7,36974,2.7,109476,8.0,21951836,2509.1,20942583,2393.8,19767617,2256.3,17781160,2032.4,16508525,1887.0,14556779,1663.9,13322444,1522.8,12353627,1412.0,12017760,1373.7,10245062,1171.0,5079038,580.5,0,0.0,,
175,Wasserstein Hall (02541; B-02541),183700,,,,,,,,,,,,,,,,,,,,,,,,,,,283145,32.4,644762,73.7,966801,110.5,1370124,156.6,1683298,192.4,2100028,240.0,2420788,276.7,2391422,273.3,1615411,184.6
175,Murr Building (03885; B-119),118133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61795,7.1,96080,11.0,112055,12.8,117023,13.4,116379,13.3,116025,13.3,116783,13.3,99501,11.4
175,Soldiers Field Park (06113; B-870),690122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84474,9.7,138739,15.9,136572,15.6,136412,15.6,36396,4.2,131638,15.0,87678,10.0
175,Greenough Hall (03353; B-935),26967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99743,11.4,127237,14.5,139585,16.0,137923,15.8,137197,15.7,90012,10.3
175,"Russell Hall, Adams House (03214; B-910D)",31954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91274,10.4,135917,15.5,153864,17.6,158743,18.1,154458,17.7,102326,11.7
175,Science Center (04420; B-357),349255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757,0.4,59376,6.8,80984,9.3,100750,11.5,99401,11.4,67245,7.7
175,Mcarthur Hall (05067; B-237),112355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14847,1.7,17729,2.0,17551,2.0,16746,1.9,10441,1.2
175,"Rock, Arthur Center for Entrepreneurship (05098; B-266)",27782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5865,0.7,21247,2.4,21086,2.4,20987,2.4,14313,1.6
180,155 North Harvard Street Building Ang Ga (01310; B-981),5210,999407,55.1,1094162,64.0,926786,54.9,1029100,54.7,856700,45.6,969500,51.6,912200,48.5,881300,46.9,861000,45.8,881800,46.9,842200,44.8,957700,50.9,720100,38.3,870100,46.3,734800,39.1,,,,,,,,,,,,,,
180,175 North Harvard Street Building and Gr (01300; B-980),39709,5114832,424.7,4933430,445.8,4807672,432.5,4969754,436.7,6081105,531.5,4228628,375.2,4255094,364.9,126108,14.4,,,,,,,,,,,,,,,,,,,,,17729,2.0,47191,5.4,38515,4.4,27334,3.1
180,219 Western Avenue (06039; B-844),94340,169914,19.4,141694,16.2,129537,14.8,111371,12.7,87910,10.0,88971,10.2,332390,38.0,92612,10.6,90701,10.4,86163,9.8,87402,10.0,82089,9.4,100337,11.5,99982,11.4,39859,4.6,,,,,,,,,,,,,,
180,Broadway Garage (01391; B-113),143425,684584,78.2,688405,78.7,694137,79.3,453114,51.8,,,1330544,152.1,1505784,172.1,1828559,209.0,1790891,204.7,1717191,196.3,810541,92.6,788285,90.1,771709,88.2,782204,89.4,729295,83.4,569466,65.1,519931,59.4,537294,61.4,537158,61.4,582176,66.5,581661,66.5,324860,37.1
180,Central Utilities Plant (01380; B-987),48000,4638931,476.6,5829634,630.8,3408489,345.1,3428470,334.0,3854817,378.3,4275155,402.8,4490578,420.0,4623683,415.5,4021466,374.3,4261822,389.2,3757146,333.4,4146899,365.0,3446702,321.0,3307019,307.7,4258312,371.4,3484943,317.7,2862141,256.4,3279352,299.6,3414331,309.1,2919532,272.5,2665330,250.0,1831363,161.7
180,Palfrey House (06025; B-413),4998,493687,44.8,495844,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Science Center Fountain (04420; B-024),,83202,9.5,91824,10.5,86286,9.9,95123,10.9,93615,10.7,103162,11.8,124848,14.3,104970,12.0,116189,13.3,110648,12.6,108000,12.3,90398,10.3,4926,0.6,4954,0.6,0,0.0,0,0.0,10765,1.2,13020,1.5,63620,7.3,46277,5.3,57485,6.6,4221,0.5
180,Blackstone Steam Plant (01701; B-01701),24302,,,,,,,1134968,129.7,16256995,1788.9,771812242,61419.8,1140780342,80116.4,1163148399,69828.8,1179332304,67027.4,1187514217,67349.8,1139018256,60184.8,1191843256,61828.3,947520097,48358.3,1014185701,51912.6,1101510977,56788.8,1078153215,56449.3,1028370681,50275.1,1153879470,51597.1,1149926057,51222.9,1186580319,53564.3,1127049986,50189.5,589623663,24721.9
180,Blackstone Switch House (01708; B-01708),39076,,,,,,,0,0.0,146750,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,One Western Avenue (06220; B-876),240288,,,,,,,2937045,335.7,458033,52.4,,,,,,,,,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,
180,Oxford Street Garage (01395; B-01395),246377,,,,,,,553426,63.3,3882856,443.8,5462926,624.4,3761549,430.0,3094254,353.7,5473251,625.6,5306755,606.6,4403561,503.3,2603861,297.6,3293378,376.4,2850136,325.8,3447693,394.1,2879312,329.1,2318720,265.0,2202016,251.7,2023521,231.3,1943134,222.1,1803198,206.1,1221987,139.7
180,Biological Research Infrastructure (04559; B-04559),75350,,,,,,,,,196613,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Blackstone North Building #6 (01702; B-01702),21767,,,,,,,,,4580953,398.9,2710979,198.6,755007,86.3,725323,82.9,598328,68.4,555201,63.5,516577,59.0,459549,52.5,454772,52.0,,,0,0.0,,,,,,,,,,,,,,
180,Blackstone South Building # 7 (01703; B-01703),44041,,,,,,,,,1256486,94.7,1062571,77.8,2834588,207.7,5352749,463.9,5261744,455.7,3954005,342.2,4065867,341.1,4377537,361.3,3778290,317.0,,,0,0.0,,,,,,,,,,,,,,
180,Blackstone South Building Old #10B (01706; B-01706),24200,,,,,,,,,1875057,151.0,1502450,115.2,393868,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Blackstone South Building Old #9 and 10A (01705; B-01705),14037,,,,,,,,,2367153,183.1,2064029,157.8,355667,40.7,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,141 North Harvard Unheated Storage (01350; B-985),4544,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,4-6 Mount Auburn Street (06096; B-381),7790,,,,,,,,,,,,,351617,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,11 Sumner Road (06171; B-450),4186,,,,,,,,,,,,,,,1044,0.1,1505,0.2,1215,0.1,1136,0.1,1123,0.1,1078,0.1,3995,0.5,7015,0.8,8233,0.9,7274,0.8,6606,0.8,7271,0.8,935,0.1,1556,0.2,1010,0.1
180,Northwest Utility Plant (01385; B-01385),,,,,,,,,,,,,,,,5115,0.6,4970588,568.2,33965784,3882.4,17093107,1953.8,24241209,2770.8,23999612,2743.2,24957828,2852.7,21005729,2401.0,24522262,2803.0,24905928,2846.8,26744634,3057.0,25501783,2914.9,30888031,3530.6,19637374,2244.6,13591965,1553.6
180,One Western Avenue Garage (01396; B-01396),277254,,,,,,,,,,,,,,,4503659,514.8,6015100,687.5,5753884,657.7,5462776,624.4,3729837,426.3,3344363,382.3,3490652,399.0,3941451,450.5,3989362,456.0,3766289,430.5,3776126,431.6,3783583,432.5,3481824,398.0,3215574,367.5,2121498,242.5
180,Peabody Terrace Garage (06107; B-425A),107272,,,,,,,,,,,,,,,482010,55.1,809548,92.5,837615,95.7,463554,53.0,440557,50.4,390125,44.6,430386,49.2,413910,47.3,364074,41.6,336734,38.5,378159,43.2,433327,49.5,502216,57.4,492215,56.3,211534,24.2
180,Soldiers Field Park Garage (06114; B-871),196841,,,,,,,,,,,,,,,1887522,215.7,2485775,284.1,2133698,243.9,1449670,165.7,1469876,168.0,1434814,164.0,1352752,154.6,1487342,170.0,1517013,173.4,1554992,177.7,1471039,168.1,1869524,213.7,1897874,216.9,1681601,192.2,1019744,116.6
180,Cowperthwaite Garage (01389; B-01389),98623,,,,,,,,,,,,,,,,,1139782,130.3,1320611,150.9,801868,91.7,920790,105.2,836523,95.6,959315,109.7,912079,104.3,887042,101.4,888533,101.6,937863,107.2,1046641,119.6,836114,95.6,826438,94.5,505778,57.8
180,Everett Street Underground Parking (01397; B-01397),223000,,,,,,,,,,,,,,,,,432680,49.5,5295097,470.0,11387857,945.2,1956084,204.0,2687790,305.4,2528423,289.0,2253520,257.6,2097783,239.8,1986958,227.1,1918128,219.2,1880433,214.9,1830674,209.3,1560703,178.4,937864,107.2
180,Wasserstein Hall (02541; B-02541),183700,,,,,,,,,,,,,,,,,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,
180,Akron Street Garage (01388; B-01388),61497,,,,,,,,,,,,,,,,,,,865556,98.9,523537,59.8,514530,58.8,450930,51.5,467035,53.4,495695,56.7,477407,54.6,431277,49.3,574854,65.7,585499,66.9,528178,60.4,417629,47.7,183429,21.0
180,29 Garden Street Garage (01387; B-01387),21488,,,,,,,,,,,,,,,,,,,,,62610,7.2,62092,7.1,60222,6.9,60334,6.9,64337,7.4,47956,5.5,53019,6.1,54183,6.2,52248,6.0,51204,5.9,59952,6.9,34567,4.0
180,Blackstone West Garage Building #11 & #12 (01707; B-01707),19896,,,,,,,,,,,,,,,,,,,,,,,130448,14.9,132850,15.2,153520,17.5,170740,19.5,271660,31.1,389818,44.6,228471,26.1,249376,28.5,255675,29.2,244183,27.9,93066,10.6
180,1607-1611 Massachusetts Avenue (06069; B-275),7944,,,,,,,,,,,,,,,,,,,,,,,,,110846,12.7,286693,32.8,285424,32.6,248008,28.3,198333,22.7,175025,20.0,18264,2.1,,,,,,
180,65-67 Winthrop Street (06041; B-756),11270,,,,,,,,,,,,,,,,,,,,,,,,,,,265284,30.3,27514,3.1,,,,,,,,,,,,,,
180,Science Center Plaza (07254; B-07254),,,,,,,,,,,,,,,,,,,,,,,,,,,,41596,4.8,18711,2.1,159873,18.3,157921,18.1,68042,7.8,52395,6.0,87528,10.0,20759,2.4,13208,1.5
215,HKS Littauer Center (02111; B-706),105823,8267820,793.1,8592003,832.2,8407887,816.0,9457123,879.7,9456991,901.2,9410388,883.6,9204721,874.1,9053844,857.4,9142667,862.1,8764964,824.3,8597692,815.2,8860868,832.7,7806888,751.9,7810699,740.0,8414177,783.5,8389343,773.9,7701595,723.7,7710859,723.6,6697826,615.5,6648675,594.9,5610081,504.4,3491858,294.9
215,HKS Taubman Building (02114; B-709),82580,8425032,813.3,8988578,868.2,8334718,821.5,9192190,876.4,8940738,868.1,8928364,852.7,8484176,796.8,8039276,754.6,8028048,745.6,7653140,719.7,7260462,681.3,7823760,722.0,7128695,674.7,6436337,608.7,7249961,668.6,7662173,703.0,6573458,617.0,5375357,483.4,7483184,681.0,6931591,625.9,6051933,547.6,2907849,281.0
215,Central Utilities Plant (01380; B-987),48000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,
235,Gund Hall (02240; B-378),162184,19188886,1527.0,19261485,1528.3,18133867,1458.1,21300923,1661.4,20231497,1582.7,22278214,1774.8,20456738,1575.4,21050528,1582.2,24257596,1657.8,24137872,1719.1,19372640,1542.5,19340633,1487.6,16552512,1285.7,17135800,1314.2,17607685,1354.3,18032434,1375.5,15770875,1167.6,16642144,1208.6,24986600,2160.2,18065763,1348.5,14864747,1076.2,8185255,599.6
235,9 Ash Street (02243; B-02243),1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35208,4.0,114379,9.9,172416,14.7,141584,11.4,133125,9.7,74129,4.4,38070,2.7
245,Andover Hall (02311; B-395),37984,5156816,391.0,6520460,512.1,5522188,467.5,4423778,339.0,4527201,349.6,4530325,350.8,3842982,305.1,4539137,353.2,5640615,435.3,5674999,435.2,4303307,334.6,6042409,450.3,4206370,312.2,3599388,269.0,3100514,237.3,2401824,187.5,2850959,219.6,3252443,247.6,4051338,301.6,4079628,301.8,2410722,179.8,3040784,285.0
245,Carriage House (02320; B-906),1695,22103,2.5,22932,2.4,166516,10.0,211139,12.6,208166,12.5,204138,12.3,198211,12.1,200300,12.2,195574,11.9,185864,11.3,154932,9.4,147218,9.2,114823,7.0,117087,7.1,127686,7.8,140409,8.8,135046,8.4,189173,11.3,168549,9.8,144213,8.3,119258,7.5,58476,3.6
245,Center for the Study of World Religions (02321; B-396),22106,1845855,139.9,1900791,145.0,1867201,145.6,1986259,158.5,1761631,144.2,1881821,149.1,1827909,138.2,1597088,120.6,1310593,89.4,1373747,92.1,1321964,88.6,1358646,89.9,1248970,84.5,1369203,90.0,1572124,101.0,1682617,112.9,1441179,98.9,1488778,99.0,1453952,97.4,1382386,93.7,1531946,101.2,775303,54.1
245,Divinity Hall (02315; B-785),30471,1704945,138.1,2310282,174.1,2494990,158.4,2295369,158.9,2040110,149.3,2133998,149.2,1759984,132.2,1787281,133.7,1590480,126.3,1962092,145.4,1591814,119.5,1783277,131.6,1510491,113.5,1511345,112.4,1409023,106.8,1844936,137.1,1410349,106.8,1433074,107.5,1460551,109.1,1345483,100.3,1370413,102.5,814084,61.9
245,Jewett House (02318; B-905),11809,788976,44.6,1113729,63.3,1027146,58.4,911169,50.7,820765,50.0,751953,45.1,743524,45.3,682465,41.9,833840,49.2,521643,32.1,678265,40.6,780037,46.9,665244,41.0,667269,39.8,715477,41.3,721589,42.1,628472,36.7,607044,35.8,647757,37.9,513041,32.1,445987,27.4,222105,14.4
245,Rockefeller Hall (02316; B-397),26815,4086554,312.5,4379473,336.0,3673894,285.8,4018999,301.6,4000233,298.1,3679438,277.3,3875533,292.7,4105967,302.0,2114165,125.7,2645499,191.5,2589958,183.3,2276671,163.2,2458404,170.8,2964101,203.3,2720378,192.2,2365182,167.2,2471718,173.6,2436543,171.1,2631354,180.3,2805046,190.8,1472427,105.4,666987,50.2
245,Andover Theological Library (02312; B-395B),60520,,,,,1062042,48.8,2704129,210.5,3206103,220.2,3399662,266.8,3319604,247.1,4436310,271.9,3174326,246.2,2974556,229.5,3320675,222.5,2871856,213.0,2628841,186.4,3139490,215.2,4840880,328.8,4868838,312.8,4258126,262.7,4007079,244.5,3302943,203.3,3073057,195.4,1081845,81.4,326716,37.3
255,Gutman Library (02402; B-416),89841,12928507,1036.1,15619891,1212.8,18328847,1420.5,15672151,1307.6,19194997,1428.1,11846154,1028.9,11560192,1027.5,11172775,995.6,10786934,968.0,10885051,951.7,10134167,889.7,12010565,1000.4,11503162,973.6,12033040,1019.0,11568292,969.0,11495898,967.4,10542895,918.0,10450911,909.0,10623724,908.8,11042415,938.6,9852851,798.0,4427871,349.9
255,Larsen Hall (02404; B-418),45746,2672368,250.1,5591562,484.5,4106666,360.6,5642044,499.3,5188167,466.4,5857470,526.6,5069907,456.1,5426658,486.4,5937396,507.5,5756585,467.8,4356075,346.3,4688556,351.3,4190102,318.1,4140646,317.9,3769933,293.6,3809138,289.7,3759372,292.2,3705856,283.4,3577982,274.2,3328791,260.0,2875419,239.2,1252659,94.8
255,Longfellow Hall (02403; B-417),66974,2190747,250.2,6224579,537.1,4925502,421.7,6468116,550.1,5657172,482.2,6344671,539.5,5298361,445.2,5611470,465.9,6506426,517.6,6358260,479.0,4880739,360.3,5537950,389.1,5008311,360.0,4748633,337.4,4341442,314.6,4639920,337.6,4680529,353.4,4640995,345.4,4523572,339.0,4353614,338.6,3624120,296.1,1681542,128.3
255,Nichols House (02401; B-414),4688,428013,31.3,468825,32.9,316037,23.3,410637,27.6,412971,27.6,358310,24.2,348914,23.8,379690,27.0,422327,28.8,406555,27.4,362399,23.9,432034,28.0,379788,25.7,426399,28.4,482189,31.7,419667,28.1,327849,23.0,361220,24.7,398506,26.3,426660,28.3,398059,26.2,168171,11.7
255,Read House (02400; B-367),3481,285342,20.9,312550,21.9,210691,15.6,273758,18.4,275314,18.4,238874,16.2,232609,15.9,253126,18.0,281551,19.2,271037,18.3,241599,15.9,288023,18.7,253192,17.1,284266,19.0,321459,21.2,279778,18.8,218566,15.3,240814,16.5,265671,17.5,284440,18.9,265373,17.5,112114,7.8
265,Ames Hall (02574; B-564),28179,1396923,104.9,1171473,96.1,1070340,90.6,1057786,89.5,1038239,86.9,1092234,88.0,1059938,89.5,1002918,83.2,958254,82.2,831050,74.8,1899893,148.9,1721221,136.1,1707888,129.8,1767823,131.2,1973451,146.2,2120198,155.3,1954278,144.2,2111532,153.8,2081517,150.6,2138980,153.6,1743938,125.9,844465,60.9
265,Austin Hall (02510; B-575),59042,3240616,258.0,4057936,311.5,5086081,363.2,4970088,344.7,4623504,322.5,4517125,318.3,3822049,272.9,4239480,284.7,4624755,301.5,3997489,271.3,3455708,245.7,3358956,234.9,3191250,211.2,3530422,230.6,3111891,220.0,3101519,213.7,2781443,187.2,3153246,210.3,3276635,224.1,3212465,218.8,2734027,188.0,1193296,85.2
265,Dane Hall (02575; B-565),18917,1245493,100.8,1074616,96.1,919602,82.7,926576,83.7,899571,80.3,934371,80.7,931750,84.1,896173,80.2,851217,77.9,746761,71.1,1468229,121.5,1353257,113.4,1293100,103.3,1340697,105.1,1468550,114.0,1586985,122.3,1454558,112.5,1546916,117.4,1503181,112.5,1545443,115.0,1289963,97.5,599087,44.4
265,Gannett House (02512; B-576),8624,784977,71.9,746864,69.8,749148,68.1,991508,85.1,834768,74.9,889304,78.0,766036,71.1,807343,73.8,777638,71.0,738671,65.5,725118,65.5,740541,65.6,649743,56.4,751045,65.4,610894,51.9,688395,55.3,599061,48.9,556944,45.8,601413,48.8,610780,49.3,532169,43.5,251451,22.5
265,Griswold Hall (02518; B-571),40555,4610321,329.5,5191593,366.3,4643414,330.3,5165405,369.5,4998100,361.5,4842073,359.1,4843394,356.8,4553364,337.3,4142787,313.3,4149368,313.4,3622832,274.2,4244536,312.0,4082442,296.3,4058664,293.3,4003025,291.9,3811648,282.7,3389946,250.8,3442901,255.5,3542137,263.5,3497142,260.0,2387908,183.5,1552171,119.5
265,Hastings Hall (02582; B-561),64412,3127577,240.3,3081946,238.7,3092084,236.5,3082313,231.7,3034375,225.8,2989720,222.7,3318196,245.9,3090173,225.7,2803786,211.2,3460101,243.9,4138304,285.9,4014508,280.4,3117058,218.6,3068859,224.1,3905589,277.7,4166033,294.4,3681986,260.2,3550000,249.8,3832278,271.0,3959937,281.0,2512364,179.4,926381,64.8
265,Hauser Hall (02522; B-568),57385,9440247,665.8,9571863,670.2,8007013,562.0,6283513,460.3,6788004,499.4,6508935,479.4,7165037,494.1,6196517,428.3,6765183,452.5,6739571,424.5,5503967,381.4,6257429,403.9,6014207,402.0,5087187,355.4,4573957,321.8,4963961,353.4,4766262,342.0,4760844,344.6,5064531,358.3,5157901,351.8,4709858,326.9,3074580,214.6
265,Holmes Hall (02580; B-566),12558,962970,77.5,1642234,123.8,1433425,111.7,1554699,118.0,1394738,105.0,1499388,115.7,1367887,105.3,1446722,116.5,1438954,119.1,1317238,108.9,1043996,83.0,1104400,92.9,988329,77.7,1023371,78.4,1105894,84.0,1175008,88.2,1103401,83.7,1177321,87.8,1159209,85.6,1186675,87.3,988837,73.6,463205,35.2
265,Langdell Hall (02514; B-578),288022,29693280,1484.5,32368437,1647.1,34494935,1684.6,42423622,2048.8,44623513,2056.1,45928068,1963.5,40797006,1895.6,35872843,1745.8,36238124,1725.2,35910670,1691.7,25056976,1239.0,22445920,1126.7,20231050,982.7,23555541,1156.8,22902739,1165.8,20326237,1041.7,20860725,1009.0,22907295,1122.0,21922266,1054.0,22301968,1091.1,20174733,1007.6,13379698,632.0
265,Lewis International Law Center (02516; B-572),39188,4403822,287.0,4132005,262.6,5286980,323.7,5122285,343.0,4674078,279.7,4055148,257.9,4565407,299.1,4400734,277.7,3742484,252.5,3390686,242.5,2637979,196.8,3366636,246.8,3293304,238.6,3635575,266.2,3702636,270.6,3442608,250.6,3466963,247.0,3675289,253.9,3592066,256.0,3424861,243.1,289525,28.7,205467,23.5
265,Pound Hall (02520; B-573),108270,10663155,789.1,10612645,796.5,10144689,738.3,12072916,880.6,12553263,923.7,13328892,971.9,15160765,1047.8,12998476,926.2,12659359,898.9,11686707,882.8,9554795,728.9,10031391,750.7,7430421,541.7,2024613,165.6,5210126,369.4,6201337,435.4,5521736,395.8,6349704,434.9,5607388,404.1,4927918,361.8,4242820,320.1,2356325,181.1
265,Shaw Hall (02573; B-563),19031,1123227,92.0,1013964,89.1,901402,80.6,909686,81.8,895063,79.8,929065,80.1,915748,82.2,796129,68.7,722107,63.2,575888,51.5,1326290,105.2,1208179,96.8,1224555,95.5,1307116,101.2,1479356,115.2,1567913,120.2,1441604,111.0,1517568,114.0,1579269,121.2,1554355,116.0,1253850,93.4,574008,41.6
265,Story Hall (02572; B-562),28107,2359999,172.7,6973349,496.0,5735365,411.3,6996225,497.4,6052107,431.2,5709819,405.2,5500380,392.2,5228880,376.3,5179306,377.9,5333434,390.7,1839569,142.0,1831042,148.7,1650984,123.3,1968812,154.2,2206041,172.8,2391793,186.3,2176858,169.7,2330022,178.8,2305696,176.2,2368517,179.8,1913429,145.2,946332,72.5
